Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Discount,Total_Cost,Gross_Sales,Discount_Amount
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,0.26,126924.20999999999,143367.14,37275.4564
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,0.09,64640.52,68813.81999999999,6193.243799999999
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,0.28,170367.40000000002,185046.75,51813.090000000004
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,0.07,27220.96,39731.9,2781.233
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,0.22,1555.84,7792.48,1714.3455999999999
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,0.19,2536.44,4424.9400000000005,840.7386000000001
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,0.22,84060.68000000001,97583.20000000001,21468.304000000004
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,0.13,176803.1,195131.41999999998,25367.0846
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,0.28,4011.45,16945.38,4744.706400000001
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,0.19,108608.54000000001,127591.37,24242.3603
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,0.09,80625.12,93073.92,8376.6528
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,0.19,13010.759999999998,14715.96,2796.0324
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,0.09,27344.04,29721.600000000002,2674.944
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,0.09,17043.13,20004.27,1800.3843
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,0.12,7167.32,7484.88,898.1856
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,0.26,138169.2,140517.78,36534.6228
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,0.15,5263.36,5808.12,871.218
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667.0,718.72,0.2,17342.0,18686.72,3737.3440000000005
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,0.12,129843.0,134120.87999999998,16094.505599999997
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,0.08,86339.52,96460.47,7716.8376
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,0.29,57615.75,64854.299999999996,18807.746999999996
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,0.18,3536.88,6430.96,1157.5728
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.33,0.28,1980.58,5455.31,1527.4868000000004
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,0.06,6874.6900000000005,23427.62,1405.6571999999999
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,0.04,45288.38,52370.54,2094.8216
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,0.26,84052.8,97625.20000000001,25382.552000000003
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.4,0.2,56188.08,60436.799999999996,12087.36
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,0.06,30061.85,32559.8,1953.588
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,0.08,63930.68,64733.920000000006,5178.713600000001
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,0.24,48136.86,54164.55,12999.492
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,0.14,10269.36,10620.07,1486.8098
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,0.2,110413.8,121907.88,24381.576
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,0.1,60138.53999999999,62032.11,6203.211
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,0.11,31762.96,34060.16,3746.6176000000005
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,0.3,24670.5,25955.100000000002,7786.530000000001
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.44,0.07,33587.32,34019.44,2381.3608000000004
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6,0.15,41164.8,44169.6,6625.44
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,0.25,163759.68,174722.76,43680.69
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,0.07,110227.32,122150.28,8550.519600000001
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,0.12,71417.14,84334.61,10120.153199999999
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,0.18,222290.73,233903.96000000002,42102.7128
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,0.14,3999.84,8403.0,1176.42
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,0.14,172362.28,178469.5,24985.730000000003
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,0.11,9000.3,14330.4,1576.344
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,0.18,63460.67999999999,65882.34999999999,11858.822999999999
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.03,0.19,71322.88,75888.48,14418.8112
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,0.2,18906.58,21204.539999999997,4240.907999999999
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.97,0.02,23876.300000000003,24389.699999999997,487.7939999999999
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,0.19,11588.01,14007.56,2661.4364
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,0.29,214339.94999999998,230395.94999999998,66814.82549999999
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,0.16,152700.85,159597.65,25535.624
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,0.21,103227.24,104607.35,21967.5435
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,0.17,8876.25,9532.92,1620.5964000000001
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,0.26,61678.950000000004,65080.05,16920.813000000002
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,0.28,71701.92,83857.31999999999,23480.0496
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.93,0.06,106472.86,114206.70999999999,6852.402599999999
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.98,0.13,168521.46000000002,184367.08,23967.7204
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,0.12,34596.91,42900.48,5148.0576
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,0.12,4762.03,6404.84,768.5808
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,0.04,17554.32,38120.46,1524.8183999999999
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.37,0.24,13042.05,17227.77,4134.6648
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,0.01,161132.04,166347.56,1663.4756
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,0.16,64463.04,70309.62,11249.5392
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,0.2,103784.33,105415.58,21083.116
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,0.06,39898.0,41330.0,2479.7999999999997
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.69,0.27,33265.5,38592.25,10419.907500000001
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,0.25,10611.599999999999,12913.199999999999,3228.2999999999997
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.35,0.14,143323.19999999998,159564.6,22339.044
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,0.12,6289.64,6961.16,835.3392
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,0.07,103209.04,104563.36,7319.435200000001
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,0.22,109265.28,120122.56,26426.9632
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,0.04,45958.4,51100.16,2044.0064000000002
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,0.2,55268.46,62555.22,12511.044000000002
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,0.25,23573.699999999997,25645.55,6411.3875
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,0.07,142257.24,157932.36000000002,11055.265200000002
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,0.26,5070.0,11457.6,2978.976
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,0.01,121229.54999999999,137067.3,1370.673
1012,2023-06-08,Bob,East,3608.81,19,Furniture,3457.28,3598.72,0.27,65688.32,68375.68,18461.4336
1050,2023-06-01,Bob,South,5105.78,23,Furniture,3756.06,4255.73,0.04,86389.38,97881.79,3915.2716
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,0.19,37571.7,40832.64,7758.2016
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,0.08,56452.89,56647.369999999995,4531.7896
1033,2023-10-28,David,North,1115.42,43,Clothing,4781.42,4864.34,0.25,205601.06,209166.62,52291.655
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,0.15,35430.46,46745.68,7011.852
1051,2023-05-11,Bob,North,5578.37,36,Food,4418.95,4647.87,0.04,159082.19999999998,167323.32,6692.9328000000005
1043,2023-10-20,Charlie,South,5081.01,22,Food,530.04,759.32,0.17,11660.88,16705.04,2839.8568000000005
1012,2023-06-20,Alice,South,2019.24,47,Clothing,325.75,803.71,0.12,15310.25,37774.37,4532.9244
1067,2023-07-02,Alice,North,8602.29,36,Electronics,689.66,1150.28,0.2,24827.76,41410.08,8282.016000000001
1065,2023-12-30,David,South,6801.71,9,Clothing,335.82,498.31,0.26,3022.38,4484.79,1166.0454
1033,2023-02-08,Eve,North,8395.29,39,Electronics,4232.81,4345.25,0.12,165079.59000000003,169464.75,20335.77
1040,2023-01-15,Charlie,North,8601.77,19,Furniture,342.3,768.06,0.09,6503.7,14593.14,1313.3826
1074,2023-01-04,Eve,South,7508.72,38,Furniture,1394.74,1848.69,0.0,53000.12,70250.22,0.0
1043,2023-12-15,David,West,4448.18,6,Clothing,563.59,838.97,0.17,3381.54,5033.82,855.7494
1044,2023-07-29,Alice,North,6144.41,47,Electronics,1512.34,1830.76,0.12,71079.98,86045.72,10325.4864
1029,2023-06-10,Eve,East,1687.62,15,Clothing,498.27,634.16,0.11,7474.049999999999,9512.4,1046.364
1013,2023-01-16,Eve,East,6769.09,20,Clothing,3356.62,3759.01,0.05,67132.4,75180.20000000001,3759.0100000000007
1012,2023-04-18,Alice,South,1874.61,9,Electronics,709.97,1029.71,0.13,6389.7300000000005,9267.39,1204.7607
1095,2023-11-07,Charlie,West,6970.1,32,Clothing,4266.64,4523.36,0.3,136532.48,144747.52,43424.255999999994
1046,2023-08-15,Alice,South,2373.02,4,Furniture,4095.1,4134.55,0.09,16380.4,16538.2,1488.438
1002,2023-06-19,Eve,West,1263.76,18,Food,117.63,576.44,0.18,2117.34,10375.920000000002,1867.6656000000003
1035,2023-02-03,Charlie,North,1736.32,5,Food,4483.85,4795.42,0.23,22419.25,23977.1,5514.733
1087,2023-09-08,Charlie,North,119.72,20,Clothing,193.27,297.69,0.22,3865.4,5953.8,1309.836
1081,2023-09-04,Alice,North,7215.52,23,Electronics,1236.25,1543.38,0.1,28433.75,35497.740000000005,3549.774000000001
1090,2023-09-26,Eve,North,7350.77,11,Electronics,210.33,552.29,0.18,2313.63,6075.19,1093.5341999999998
1008,2023-05-21,David,East,5197.84,37,Furniture,1712.43,1980.06,0.26,63359.91,73262.22,19048.177200000002
1093,2023-10-01,Eve,East,1697.49,22,Electronics,2593.64,2955.51,0.0,57060.079999999994,65021.22,0.0
1026,2023-04-06,Bob,South,927.19,4,Electronics,3993.39,4288.3,0.13,15973.56,17153.2,2229.916
1074,2023-08-15,David,West,289.38,29,Furniture,1723.01,2197.42,0.07,49967.29,63725.18,4460.7626
1090,2023-02-08,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,0.12,155855.91999999998,157453.56,18894.4272
1034,2023-10-29,David,North,8919.47,34,Food,978.15,1040.21,0.12,33257.1,35367.14,4244.056799999999
1007,2023-01-29,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,0.22,48950.98,50187.28,11041.2016
1068,2023-11-14,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,0.03,51163.560000000005,65787.12,1973.6135999999997
1058,2023-09-02,David,South,1142.92,9,Furniture,760.55,1086.89,0.15,6844.95,9782.01,1467.3015
1075,2023-08-24,Charlie,West,2301.38,42,Clothing,967.77,1414.88,0.17,40646.34,59424.96000000001,10102.243200000003
1029,2023-07-04,Charlie,North,5240.32,31,Furniture,951.21,1320.32,0.15,29487.510000000002,40929.92,6139.487999999999
1036,2023-09-29,Bob,North,6116.75,7,Clothing,2588.67,2847.76,0.22,18120.690000000002,19934.32,4385.5504
1089,2023-08-24,Eve,North,2528.99,4,Furniture,4231.75,4727.75,0.12,16927.0,18911.0,2269.3199999999997
1021,2023-08-27,Eve,North,671.55,19,Clothing,444.05,584.44,0.28,8436.95,11104.36,3109.2208000000005
1036,2023-09-23,Bob,North,3971.23,42,Furniture,3549.43,3967.69,0.14,149076.06,166642.98,23330.017200000002
1010,2023-12-25,David,South,2418.61,30,Food,3289.01,3508.14,0.17,98670.3,105244.2,17891.514
1073,2023-12-06,Alice,North,2273.58,31,Food,4368.97,4696.85,0.25,135438.07,145602.35,36400.5875
1024,2023-03-06,Alice,South,9602.64,35,Electronics,1258.53,1624.89,0.08,44048.549999999996,56871.15,4549.692
1064,2023-06-26,Alice,North,6201.37,21,Clothing,2278.04,2598.58,0.02,47838.84,54570.18,1091.4036
1099,2023-01-03,Bob,East,5613.1,31,Furniture,4632.85,4711.7,0.21,143618.35,146062.69999999998,30673.166999999994
1049,2023-05-22,Bob,East,4216.17,19,Clothing,3316.97,3544.02,0.14,63022.42999999999,67336.38,9427.093200000001
1099,2023-06-07,Charlie,East,4346.55,31,Food,1974.4,2259.5,0.27,61206.4,70044.5,18912.015000000003
1036,2023-11-20,Alice,East,5454.96,32,Clothing,700.49,1126.52,0.29,22415.68,36048.64,10454.105599999999
1082,2023-05-26,David,South,6994.66,2,Furniture,1349.3,1576.69,0.12,2698.6,3153.38,378.4056
1096,2023-10-20,David,South,7051.25,10,Clothing,2927.02,3387.21,0.12,29270.2,33872.1,4064.6519999999996
1024,2023-06-02,Alice,West,1799.77,2,Furniture,3604.93,3830.71,0.12,7209.86,7661.42,919.3704
1023,2023-07-12,Alice,North,5051.12,2,Food,665.89,944.79,0.1,1331.78,1889.58,188.958
1062,2023-03-14,Alice,East,4178.39,24,Food,3018.01,3418.19,0.23,72432.24,82036.56,18868.4088
1096,2023-11-01,Bob,South,8718.22,17,Food,2774.24,3069.94,0.23,47162.079999999994,52188.98,12003.465400000001
1037,2023-12-10,Bob,North,6351.05,32,Electronics,2594.08,3074.59,0.14,83010.56,98386.88,13774.163200000003
1012,2023-05-20,Bob,North,5371.79,16,Food,3466.11,3799.67,0.01,55457.76,60794.72,607.9472000000001
1055,2023-07-06,Eve,South,1242.41,16,Clothing,4195.38,4461.51,0.09,67126.08,71384.16,6424.5744
1013,2023-10-20,David,East,6095.82,46,Electronics,1648.8,1670.36,0.09,75844.8,76836.56,6915.2904
1023,2023-03-02,David,West,1260.32,39,Food,4450.61,4663.34,0.24,173573.78999999998,181870.26,43648.8624
1089,2023-07-17,Charlie,North,3438.35,31,Clothing,845.14,1001.77,0.03,26199.34,31054.87,931.6460999999999
1099,2023-10-22,Bob,West,1514.14,43,Clothing,906.47,1283.04,0.24,38978.21,55170.72,13240.9728
1030,2023-11-15,Eve,East,6951.53,24,Clothing,1370.52,1482.58,0.2,32892.479999999996,35581.92,7116.384
1017,2023-10-29,Eve,East,2141.9,1,Furniture,641.68,752.24,0.22,641.68,752.24,165.49280000000002
1062,2023-12-10,David,West,3979.41,11,Electronics,1190.08,1292.94,0.13,13090.88,14222.34,1848.9042000000002
1084,2023-01-11,Bob,East,8967.18,21,Clothing,576.74,648.29,0.2,12111.54,13614.09,2722.818
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,0.18,16470.68,17120.24,3081.6432
1086,2023-11-29,Bob,West,5127.27,7,Food,737.9,1182.0,0.23,5165.3,8274.0,1903.02
1013,2023-08-14,Alice,East,4250.79,26,Clothing,3749.12,4138.83,0.13,97477.12,107609.58,13989.245400000002
1059,2023-06-02,Bob,West,279.43,47,Furniture,287.17,657.44,0.14,13496.990000000002,30899.680000000004,4325.955200000001
1019,2023-07-18,Alice,North,7948.31,12,Clothing,4745.18,5145.88,0.19,56942.16,61750.56,11732.6064
1049,2023-02-21,Alice,East,783.55,31,Electronics,3570.24,3712.25,0.03,110677.43999999999,115079.75,3452.3925
1100,2023-09-17,Charlie,North,4795.12,17,Electronics,83.64,528.49,0.13,1421.88,8984.33,1167.9629
1012,2023-02-28,David,East,5650.72,33,Food,3831.09,3908.37,0.29,126425.97,128976.20999999999,37403.1009
1061,2023-03-13,Bob,South,6321.42,11,Clothing,2594.71,2769.52,0.01,28541.81,30464.72,304.6472
1019,2023-05-28,Alice,East,6917.45,28,Furniture,3907.86,4205.37,0.09,109420.08,117750.36,10597.5324
1076,2023-12-15,Bob,West,2607.4,32,Food,2636.36,2696.78,0.09,84363.52,86296.96,7766.7264000000005
1009,2023-03-04,David,East,198.79,1,Clothing,3223.07,3590.83,0.19,3223.07,3590.83,682.2577
1071,2023-11-06,David,North,7262.09,47,Food,3942.34,4142.09,0.03,185289.98,194678.23,5840.3469000000005
1028,2023-08-31,Eve,North,5403.0,28,Furniture,2055.28,2449.64,0.19,57547.840000000004,68589.92,13032.0848
1078,2024-01-01,David,East,8377.57,42,Food,63.41,314.93,0.03,2663.22,13227.06,396.81179999999995
1095,2023-11-26,Charlie,West,8231.74,7,Food,4257.24,4355.87,0.03,29800.68,30491.09,914.7327
1052,2023-04-17,Alice,South,8448.93,2,Food,1935.41,2305.44,0.22,3870.82,4610.88,1014.3936
1083,2023-08-14,Eve,West,4902.44,42,Clothing,2505.41,2638.96,0.1,105227.22,110836.32,11083.632000000001
1016,2023-11-09,Charlie,South,3402.92,24,Furniture,88.44,338.94,0.29,2122.56,8134.5599999999995,2359.0224
1069,2023-08-06,Bob,North,7936.43,4,Electronics,2485.86,2532.87,0.01,9943.44,10131.48,101.31479999999999
1099,2023-08-29,Alice,West,4567.81,44,Clothing,4933.11,5245.86,0.13,217056.84,230817.84,30006.3192
1012,2023-09-16,David,South,1916.08,19,Electronics,1427.42,1763.69,0.03,27120.980000000003,33510.11,1005.3033
1025,2023-09-19,Alice,East,8564.24,26,Electronics,2007.32,2202.87,0.11,52190.32,57274.619999999995,6300.208199999999
1052,2023-01-05,Bob,North,8837.34,11,Clothing,3451.59,3929.26,0.3,37967.490000000005,43221.86,12966.557999999999
1085,2023-09-18,Eve,East,4716.47,40,Clothing,4083.23,4521.57,0.27,163329.2,180862.8,48832.956
1100,2023-02-23,Eve,North,849.43,43,Furniture,2116.09,2472.98,0.01,90991.87000000001,106338.14,1063.3814
1053,2023-02-16,Eve,West,3939.48,11,Furniture,1582.86,1942.55,0.17,17411.46,21368.05,3632.5685000000003
1023,2023-08-03,David,West,8055.02,45,Food,4692.24,4825.92,0.19,211150.8,217166.4,41261.616
1016,2023-06-26,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,0.06,10205.61,11201.130000000001,672.0678
1057,2023-01-09,Charlie,North,2114.38,12,Furniture,639.16,746.28,0.04,7669.92,8955.36,358.2144
1039,2023-04-09,Alice,North,763.04,3,Food,391.19,471.75,0.27,1173.57,1415.25,382.1175
1053,2023-01-20,David,West,8785.77,42,Furniture,2443.57,2943.31,0.29,102629.94,123619.02,35849.5158
1042,2023-08-29,Eve,South,3955.11,27,Clothing,1139.45,1454.41,0.3,30765.15,39269.07,11780.721
1058,2023-03-02,Eve,East,5463.43,49,Furniture,1307.22,1528.4,0.24,64053.78,74891.6,17973.984
1039,2023-06-27,Bob,East,9683.85,2,Electronics,4394.58,4545.78,0.2,8789.16,9091.56,1818.312
1014,2023-12-04,Bob,West,758.99,49,Furniture,493.35,799.27,0.1,24174.15,39164.229999999996,3916.423
1095,2023-03-03,Eve,East,6518.35,16,Electronics,3591.05,3625.35,0.05,57456.8,58005.6,2900.28
1005,2023-05-25,Eve,North,833.64,2,Clothing,1392.15,1448.54,0.02,2784.3,2897.08,57.9416
1035,2023-08-04,David,South,3817.14,30,Electronics,3813.62,3839.72,0.21,114408.59999999999,115191.59999999999,24190.235999999997
1087,2023-01-03,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,0.24,72518.8,77610.6,18626.544
1093,2023-06-09,Bob,South,4391.38,38,Food,86.59,390.89,0.25,3290.42,14853.82,3713.455
1075,2023-08-15,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,0.27,71966.15999999999,73103.52,19737.9504
1018,2023-09-26,David,East,5634.69,25,Furniture,739.63,1103.03,0.26,18490.75,27575.75,7169.695000000001
1076,2023-04-30,Eve,West,3279.51,32,Clothing,4337.82,4460.71,0.3,138810.24,142742.72,42822.816
1009,2023-03-30,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,0.07,43643.5,47101.0,3297.07
1074,2023-11-25,Eve,North,3570.15,42,Furniture,2120.81,2611.94,0.23,89074.02,109701.48,25231.3404
1058,2023-03-09,Eve,South,3788.08,40,Furniture,2249.76,2598.4,0.18,89990.40000000001,103936.0,18708.48
1017,2023-12-23,Alice,East,780.27,33,Food,1551.25,1994.01,0.08,51191.25,65802.33,5264.1864000000005
1007,2023-04-08,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,0.29,46763.6,52933.66,15350.7614
1046,2023-09-24,Charlie,West,4695.96,41,Clothing,1825.37,2073.88,0.27,74840.17,85029.08,22957.8516
1013,2023-04-15,Eve,North,7255.1,42,Furniture,1375.57,1729.71,0.04,57773.939999999995,72647.82,2905.9128000000005
1040,2023-11-19,David,North,6601.62,47,Electronics,2189.54,2617.0,0.01,102908.38,122999.0,1229.99
1042,2023-05-03,Alice,West,7116.78,37,Furniture,502.86,687.6,0.21,18605.82,25441.2,5342.652
1009,2023-01-29,Eve,West,182.8,16,Clothing,3745.69,3883.77,0.18,59931.04,62140.32,11185.257599999999
1050,2023-05-17,Bob,North,2254.91,45,Furniture,112.35,586.18,0.28,5055.75,26378.1,7385.868
1027,2023-07-14,Bob,South,6650.67,22,Food,3240.2,3606.09,0.07,71284.4,79333.98000000001,5553.378600000001
1066,2023-08-14,Alice,South,4891.49,20,Electronics,955.18,1072.82,0.03,19103.6,21456.399999999998,643.6919999999999
1005,2023-11-28,David,West,152.6,43,Furniture,1200.4,1430.45,0.08,51617.200000000004,61509.35,4920.748
1029,2023-06-19,Eve,South,8064.5,27,Food,3196.38,3596.64,0.01,86302.26000000001,97109.28,971.0928
1037,2023-01-09,Charlie,North,7750.81,41,Clothing,4965.07,5243.13,0.01,203567.87,214968.33000000002,2149.6833
1038,2023-02-09,Alice,East,5529.35,16,Furniture,3899.7,4228.18,0.27,62395.2,67650.88,18265.737600000004
1083,2023-01-25,David,East,757.99,34,Clothing,1167.91,1547.26,0.11,39708.94,52606.84,5786.752399999999
1008,2023-09-18,Charlie,South,7688.5,32,Food,921.32,1236.1,0.12,29482.24,39555.2,4746.624
1065,2023-08-14,Bob,West,5878.76,26,Clothing,4337.85,4612.49,0.01,112784.1,119924.73999999999,1199.2474
1086,2023-05-04,Bob,West,7841.4,25,Food,2248.71,2626.02,0.08,56217.75,65650.5,5252.04
1017,2023-02-07,Charlie,West,7542.3,2,Food,728.41,1094.92,0.24,1456.82,2189.84,525.5616
1071,2023-11-24,Alice,West,8049.72,12,Food,4317.95,4636.59,0.18,51815.399999999994,55639.08,10015.0344
1089,2023-09-08,Bob,West,5228.28,40,Furniture,4089.66,4275.96,0.23,163586.4,171038.4,39338.832
1045,2023-06-25,Eve,South,1489.21,9,Clothing,4920.34,5129.19,0.13,44283.06,46162.71,6001.1523
1004,2023-03-31,Charlie,East,6744.46,12,Clothing,4553.23,5038.74,0.09,54638.759999999995,60464.88,5441.839199999999
1036,2023-02-06,Charlie,East,6242.69,26,Electronics,4266.36,4331.43,0.14,110925.35999999999,112617.18000000001,15766.405200000003
1070,2023-11-12,Bob,South,7448.31,9,Electronics,310.24,451.81,0.1,2792.16,4066.29,406.629
1031,2023-06-25,Alice,West,1781.82,10,Electronics,566.86,818.14,0.25,5668.6,8181.4,2045.35
1019,2023-10-11,Eve,South,2030.25,32,Electronics,2866.47,3286.47,0.09,91727.04,105167.04,9465.033599999999
1061,2023-03-22,Alice,East,8915.05,34,Clothing,2680.82,2771.02,0.2,91147.88,94214.68,18842.935999999998
1054,2023-04-24,David,North,7524.78,48,Food,2316.92,2462.63,0.04,111212.16,118206.24,4728.2496
1039,2023-02-09,David,South,9091.46,20,Food,2014.11,2056.35,0.21,40282.2,41127.0,8636.67
1091,2023-10-28,Bob,West,7611.28,39,Furniture,2184.49,2540.42,0.27,85195.10999999999,99076.38,26750.622600000002
1074,2023-08-12,Bob,East,6011.84,2,Food,2868.02,2994.74,0.18,5736.04,5989.48,1078.1064
1090,2023-11-14,Bob,East,6575.91,1,Clothing,60.28,260.73,0.17,60.28,260.73,44.32410000000001
1019,2023-12-15,David,East,8902.37,36,Clothing,1340.51,1567.92,0.29,48258.36,56445.12,16369.084799999999
1039,2023-04-25,Alice,East,5830.19,24,Clothing,2615.48,3062.22,0.19,62771.520000000004,73493.28,13963.7232
1067,2023-07-05,Alice,West,6360.67,27,Furniture,3624.97,3836.52,0.08,97874.18999999999,103586.04,8286.8832
1045,2023-11-19,Bob,North,1649.12,2,Electronics,912.08,993.24,0.09,1824.16,1986.48,178.7832
1013,2023-02-25,Eve,East,4791.82,31,Food,2757.06,3023.97,0.21,85468.86,93743.06999999999,19686.0447
1092,2023-02-09,Alice,South,7192.33,14,Clothing,3586.58,4068.43,0.22,50212.119999999995,56958.02,12530.7644
1058,2023-12-20,David,North,2782.33,2,Clothing,2250.91,2558.68,0.09,4501.82,5117.36,460.56239999999997
1020,2023-02-09,Charlie,East,2102.32,29,Electronics,184.05,675.91,0.1,5337.450000000001,19601.39,1960.1390000000001
1092,2023-12-13,Charlie,North,3206.89,15,Clothing,2273.88,2696.02,0.3,34108.200000000004,40440.3,12132.09
1072,2023-08-25,Charlie,South,2490.86,12,Food,1517.4,1545.02,0.03,18208.800000000003,18540.239999999998,556.2072
1061,2023-10-16,Eve,East,2227.64,37,Furniture,4651.77,4984.39,0.12,172115.49000000002,184422.43000000002,22130.691600000002
1039,2023-09-19,Bob,South,4306.02,28,Clothing,666.84,817.36,0.02,18671.52,22886.08,457.7216
1001,2023-08-04,David,West,9087.6,20,Food,3279.76,3563.97,0.25,65595.20000000001,71279.4,17819.85
1003,2023-05-27,Eve,East,5119.89,39,Clothing,310.96,457.84,0.03,12127.439999999999,17855.76,535.6727999999999
